desde_tipo,desde_id,relacion,hasta_tipo,hasta_id
Usuario,302,REALIZA,Pedido,111
Usuario,374,REALIZA,Pedido,112
Usuario,197,REALIZA,Pedido,113
Usuario,180,REALIZA,Pedido,114
Usuario,494,REALIZA,Pedido,115
Usuario,220,REALIZA,Pedido,116
Usuario,162,REALIZA,Pedido,117
Usuario,406,REALIZA,Pedido,118
Usuario,72,REALIZA,Pedido,119
Usuario,127,REALIZA,Pedido,120
Usuario,142,REALIZA,Pedido,121
Usuario,331,REALIZA,Pedido,122
Usuario,44,REALIZA,Pedido,123
Usuario,128,REALIZA,Pedido,124
Usuario,284,REALIZA,Pedido,125
Usuario,308,REALIZA,Pedido,126
Usuario,308,REALIZA,Pedido,127
Usuario,370,REALIZA,Pedido,128
Usuario,312,REALIZA,Pedido,129
Usuario,146,REALIZA,Pedido,130
Usuario,399,REALIZA,Pedido,131
Usuario,482,REALIZA,Pedido,132
Usuario,354,REALIZA,Pedido,133
Usuario,14,REALIZA,Pedido,134
Usuario,435,REALIZA,Pedido,135
Usuario,434,REALIZA,Pedido,136
Usuario,338,REALIZA,Pedido,137
Usuario,449,REALIZA,Pedido,138
Usuario,155,REALIZA,Pedido,139
Usuario,106,REALIZA,Pedido,140
Usuario,266,REALIZA,Pedido,141
Usuario,311,REALIZA,Pedido,142
Usuario,261,REALIZA,Pedido,143
Usuario,97,REALIZA,Pedido,144
Usuario,383,REALIZA,Pedido,145
Usuario,201,REALIZA,Pedido,146
Usuario,152,REALIZA,Pedido,147
Usuario,331,REALIZA,Pedido,148
Usuario,28,REALIZA,Pedido,149
Usuario,402,REALIZA,Pedido,150
Usuario,460,REALIZA,Pedido,151
Usuario,407,REALIZA,Pedido,152
Usuario,489,REALIZA,Pedido,153
Usuario,123,REALIZA,Pedido,154
Usuario,254,REALIZA,Pedido,155
Usuario,198,REALIZA,Pedido,156
Usuario,58,REALIZA,Pedido,157
Usuario,124,REALIZA,Pedido,158
Usuario,256,REALIZA,Pedido,159
Usuario,327,REALIZA,Pedido,160
Usuario,305,REALIZA,Pedido,161
Usuario,37,REALIZA,Pedido,162
Usuario,271,REALIZA,Pedido,163
Usuario,456,REALIZA,Pedido,164
Usuario,7,REALIZA,Pedido,165
Usuario,185,REALIZA,Pedido,166
Usuario,479,REALIZA,Pedido,167
Usuario,163,REALIZA,Pedido,168
Usuario,68,REALIZA,Pedido,169
Usuario,199,REALIZA,Pedido,170
Usuario,441,REALIZA,Pedido,171
Usuario,430,REALIZA,Pedido,172
Usuario,292,REALIZA,Pedido,173
Usuario,216,REALIZA,Pedido,174
Usuario,188,REALIZA,Pedido,175
Usuario,280,REALIZA,Pedido,176
Usuario,350,REALIZA,Pedido,177
Usuario,89,REALIZA,Pedido,178
Usuario,391,REALIZA,Pedido,179
Usuario,242,REALIZA,Pedido,180
Usuario,489,REALIZA,Pedido,181
Usuario,395,REALIZA,Pedido,182
Usuario,38,REALIZA,Pedido,183
Usuario,9,REALIZA,Pedido,184
Usuario,301,REALIZA,Pedido,185
Usuario,35,REALIZA,Pedido,186
Usuario,8,REALIZA,Pedido,187
Usuario,135,REALIZA,Pedido,188
Usuario,111,REALIZA,Pedido,189
Usuario,21,REALIZA,Pedido,190
Usuario,473,REALIZA,Pedido,191
Usuario,31,REALIZA,Pedido,192
Usuario,486,REALIZA,Pedido,193
Usuario,405,REALIZA,Pedido,194
Usuario,204,REALIZA,Pedido,195
Usuario,260,REALIZA,Pedido,196
Usuario,147,REALIZA,Pedido,197
Usuario,322,REALIZA,Pedido,198
Usuario,365,REALIZA,Pedido,199
Usuario,257,REALIZA,Pedido,200
Usuario,393,REALIZA,Pedido,201
Usuario,213,REALIZA,Pedido,202
Usuario,217,REALIZA,Pedido,203
Usuario,360,REALIZA,Pedido,204
Usuario,206,REALIZA,Pedido,205
Usuario,43,REALIZA,Pedido,206
Usuario,328,REALIZA,Pedido,207
Usuario,275,REALIZA,Pedido,208
Usuario,276,REALIZA,Pedido,209
Usuario,316,REALIZA,Pedido,210
Usuario,79,REALIZA,Pedido,211
Usuario,143,REALIZA,Pedido,212
Usuario,43,REALIZA,Pedido,213
Usuario,159,REALIZA,Pedido,214
Usuario,41,REALIZA,Pedido,215
Usuario,262,REALIZA,Pedido,216
Usuario,472,REALIZA,Pedido,217
Usuario,105,REALIZA,Pedido,218
Usuario,499,REALIZA,Pedido,219
Usuario,414,REALIZA,Pedido,220
Usuario,80,REALIZA,Pedido,221
Usuario,275,REALIZA,Pedido,222
Usuario,168,REALIZA,Pedido,223
Usuario,201,REALIZA,Pedido,224
Usuario,301,REALIZA,Pedido,225
Usuario,325,REALIZA,Pedido,226
Usuario,391,REALIZA,Pedido,227
Usuario,428,REALIZA,Pedido,228
Usuario,333,REALIZA,Pedido,229
Usuario,349,REALIZA,Pedido,230
Usuario,330,REALIZA,Pedido,231
Usuario,34,REALIZA,Pedido,232
Usuario,159,REALIZA,Pedido,233
Usuario,358,REALIZA,Pedido,234
Usuario,224,REALIZA,Pedido,235
Usuario,374,REALIZA,Pedido,236
Usuario,489,REALIZA,Pedido,237
Usuario,434,REALIZA,Pedido,238
Usuario,123,REALIZA,Pedido,239
Usuario,30,REALIZA,Pedido,240
Usuario,126,REALIZA,Pedido,241
Usuario,45,REALIZA,Pedido,242
Usuario,474,REALIZA,Pedido,243
Usuario,223,REALIZA,Pedido,244
Usuario,60,REALIZA,Pedido,245
Usuario,233,REALIZA,Pedido,246
Usuario,314,REALIZA,Pedido,247
Usuario,312,REALIZA,Pedido,248
Usuario,29,REALIZA,Pedido,249
Usuario,159,REALIZA,Pedido,250
Usuario,342,REALIZA,Pedido,251
Usuario,380,REALIZA,Pedido,252
Usuario,337,REALIZA,Pedido,253
Usuario,380,REALIZA,Pedido,254
Usuario,90,REALIZA,Pedido,255
Usuario,62,REALIZA,Pedido,256
Usuario,7,REALIZA,Pedido,257
Usuario,363,REALIZA,Pedido,258
Usuario,71,REALIZA,Pedido,259
Usuario,360,REALIZA,Pedido,260
Usuario,6,REALIZA,Pedido,261
Usuario,84,REALIZA,Pedido,262
Usuario,255,REALIZA,Pedido,263
Usuario,488,REALIZA,Pedido,264
Usuario,178,REALIZA,Pedido,265
Usuario,268,REALIZA,Pedido,266
Usuario,265,REALIZA,Pedido,267
Usuario,401,REALIZA,Pedido,268
Usuario,422,REALIZA,Pedido,269
Usuario,370,REALIZA,Pedido,270
Usuario,133,REALIZA,Pedido,271
Usuario,86,REALIZA,Pedido,272
Usuario,191,REALIZA,Pedido,273
Usuario,65,REALIZA,Pedido,274
Usuario,384,REALIZA,Pedido,275
Usuario,400,REALIZA,Pedido,276
Usuario,448,REALIZA,Pedido,277
Usuario,138,REALIZA,Pedido,278
Usuario,376,REALIZA,Pedido,279
Usuario,454,REALIZA,Pedido,280
Usuario,61,REALIZA,Pedido,281
Usuario,395,REALIZA,Pedido,282
Usuario,461,REALIZA,Pedido,283
Usuario,16,REALIZA,Pedido,284
Usuario,172,REALIZA,Pedido,285
Usuario,414,REALIZA,Pedido,286
Usuario,220,REALIZA,Pedido,287
Usuario,140,REALIZA,Pedido,288
Usuario,269,REALIZA,Pedido,289
Usuario,33,REALIZA,Pedido,290
Usuario,135,REALIZA,Pedido,291
Usuario,365,REALIZA,Pedido,292
Usuario,500,REALIZA,Pedido,293
Usuario,296,REALIZA,Pedido,294
Usuario,322,REALIZA,Pedido,295
Usuario,40,REALIZA,Pedido,296
Usuario,255,REALIZA,Pedido,297
Usuario,234,REALIZA,Pedido,298
Usuario,262,REALIZA,Pedido,299
Usuario,185,REALIZA,Pedido,300
Usuario,29,REALIZA,Pedido,301
Usuario,256,REALIZA,Pedido,302
Usuario,440,REALIZA,Pedido,303
Usuario,291,REALIZA,Pedido,304
Usuario,86,REALIZA,Pedido,305
Usuario,189,REALIZA,Pedido,306
Usuario,81,REALIZA,Pedido,307
Usuario,131,REALIZA,Pedido,308
Usuario,396,REALIZA,Pedido,309
Usuario,53,REALIZA,Pedido,310
Usuario,458,REALIZA,Pedido,311
Usuario,294,REALIZA,Pedido,312
Usuario,346,REALIZA,Pedido,313
Usuario,371,REALIZA,Pedido,314
Usuario,60,REALIZA,Pedido,315
Usuario,117,REALIZA,Pedido,316
Usuario,380,REALIZA,Pedido,317
Usuario,261,REALIZA,Pedido,318
Usuario,2,REALIZA,Pedido,319
Usuario,23,REALIZA,Pedido,320
Usuario,440,REALIZA,Pedido,321
Usuario,442,REALIZA,Pedido,322
Usuario,7,REALIZA,Pedido,323
Usuario,126,REALIZA,Pedido,324
Usuario,24,REALIZA,Pedido,325
Usuario,242,REALIZA,Pedido,326
Usuario,187,REALIZA,Pedido,327
Usuario,197,REALIZA,Pedido,328
Usuario,472,REALIZA,Pedido,329
Usuario,77,REALIZA,Pedido,330
Usuario,92,REALIZA,Pedido,331
Usuario,477,REALIZA,Pedido,332
Usuario,492,REALIZA,Pedido,333
Usuario,440,REALIZA,Pedido,334
Usuario,19,REALIZA,Pedido,335
Usuario,284,REALIZA,Pedido,336
Usuario,412,REALIZA,Pedido,337
Usuario,468,REALIZA,Pedido,338
Usuario,366,REALIZA,Pedido,339
Usuario,380,REALIZA,Pedido,340
Usuario,336,REALIZA,Pedido,341
Usuario,215,REALIZA,Pedido,342
Usuario,115,REALIZA,Pedido,343
Usuario,165,REALIZA,Pedido,344
Usuario,128,REALIZA,Pedido,345
Usuario,214,REALIZA,Pedido,346
Usuario,469,REALIZA,Pedido,347
Usuario,369,REALIZA,Pedido,348
Usuario,164,REALIZA,Pedido,349
Usuario,139,REALIZA,Pedido,350
Usuario,423,REALIZA,Pedido,351
Usuario,40,REALIZA,Pedido,352
Usuario,293,REALIZA,Pedido,353
Usuario,191,REALIZA,Pedido,354
Usuario,62,REALIZA,Pedido,355
Usuario,258,REALIZA,Pedido,356
Usuario,345,REALIZA,Pedido,357
Usuario,462,REALIZA,Pedido,358
Usuario,27,REALIZA,Pedido,359
Usuario,92,REALIZA,Pedido,360
Usuario,115,REALIZA,Pedido,361
Usuario,412,REALIZA,Pedido,362
Usuario,265,REALIZA,Pedido,363
Usuario,24,REALIZA,Pedido,364
Usuario,489,REALIZA,Pedido,365
Usuario,206,REALIZA,Pedido,366
Usuario,36,REALIZA,Pedido,367
Usuario,450,REALIZA,Pedido,368
Usuario,239,REALIZA,Pedido,369
Usuario,444,REALIZA,Pedido,370
Usuario,145,REALIZA,Pedido,371
Usuario,397,REALIZA,Pedido,372
Usuario,433,REALIZA,Pedido,373
Usuario,160,REALIZA,Pedido,374
Usuario,168,REALIZA,Pedido,375
Usuario,45,REALIZA,Pedido,376
Usuario,284,REALIZA,Pedido,377
Usuario,234,REALIZA,Pedido,378
Usuario,5,REALIZA,Pedido,379
Usuario,189,REALIZA,Pedido,380
Usuario,103,REALIZA,Pedido,381
Usuario,150,REALIZA,Pedido,382
Usuario,289,REALIZA,Pedido,383
Usuario,402,REALIZA,Pedido,384
Usuario,156,REALIZA,Pedido,385
Usuario,379,REALIZA,Pedido,386
Usuario,319,REALIZA,Pedido,387
Usuario,125,REALIZA,Pedido,388
Usuario,238,REALIZA,Pedido,389
Usuario,189,REALIZA,Pedido,390
Usuario,303,REALIZA,Pedido,391
Usuario,498,REALIZA,Pedido,392
Usuario,253,REALIZA,Pedido,393
Usuario,396,REALIZA,Pedido,394
Usuario,398,REALIZA,Pedido,395
Usuario,101,REALIZA,Pedido,396
Usuario,376,REALIZA,Pedido,397
Usuario,462,REALIZA,Pedido,398
Usuario,280,REALIZA,Pedido,399
Usuario,390,REALIZA,Pedido,400
Usuario,408,REALIZA,Pedido,401
Usuario,126,REALIZA,Pedido,402
Usuario,78,REALIZA,Pedido,403
Usuario,4,REALIZA,Pedido,404
Usuario,478,REALIZA,Pedido,405
Usuario,210,REALIZA,Pedido,406
Usuario,13,REALIZA,Pedido,407
Usuario,120,REALIZA,Pedido,408
Usuario,278,REALIZA,Pedido,409
Usuario,178,REALIZA,Pedido,410
Usuario,326,REALIZA,Pedido,411
Usuario,430,REALIZA,Pedido,412
Usuario,356,REALIZA,Pedido,413
Usuario,450,REALIZA,Pedido,414
Usuario,5,REALIZA,Pedido,415
Usuario,487,REALIZA,Pedido,416
Usuario,172,REALIZA,Pedido,417
Usuario,1,REALIZA,Pedido,418
Usuario,389,REALIZA,Pedido,419
Usuario,337,REALIZA,Pedido,420
Usuario,193,REALIZA,Pedido,421
Usuario,435,REALIZA,Pedido,422
Usuario,378,REALIZA,Pedido,423
Usuario,373,REALIZA,Pedido,424
Usuario,158,REALIZA,Pedido,425
Usuario,54,REALIZA,Pedido,426
Usuario,106,REALIZA,Pedido,427
Usuario,272,REALIZA,Pedido,428
Usuario,122,REALIZA,Pedido,429
Usuario,215,REALIZA,Pedido,430
Usuario,252,REALIZA,Pedido,431
Usuario,493,REALIZA,Pedido,432
Usuario,31,REALIZA,Pedido,433
Usuario,498,REALIZA,Pedido,434
Usuario,73,REALIZA,Pedido,435
Usuario,365,REALIZA,Pedido,436
Usuario,144,REALIZA,Pedido,437
Usuario,48,REALIZA,Pedido,438
Usuario,23,REALIZA,Pedido,439
Usuario,472,REALIZA,Pedido,440
Usuario,119,REALIZA,Pedido,441
Usuario,460,REALIZA,Pedido,442
Usuario,433,REALIZA,Pedido,443
Usuario,267,REALIZA,Pedido,444
Usuario,212,REALIZA,Pedido,445
Usuario,359,REALIZA,Pedido,446
Usuario,459,REALIZA,Pedido,447
Usuario,191,REALIZA,Pedido,448
Usuario,235,REALIZA,Pedido,449
Usuario,499,REALIZA,Pedido,450
Usuario,383,REALIZA,Pedido,451
Usuario,44,REALIZA,Pedido,452
Usuario,298,REALIZA,Pedido,453
Usuario,49,REALIZA,Pedido,454
Usuario,259,REALIZA,Pedido,455
Usuario,69,REALIZA,Pedido,456
Usuario,327,REALIZA,Pedido,457
Usuario,420,REALIZA,Pedido,458
Usuario,202,REALIZA,Pedido,459
Usuario,39,REALIZA,Pedido,460
Usuario,304,REALIZA,Pedido,461
Usuario,291,REALIZA,Pedido,462
Usuario,32,REALIZA,Pedido,463
Usuario,223,REALIZA,Pedido,464
Usuario,340,REALIZA,Pedido,465
Usuario,494,REALIZA,Pedido,466
Usuario,67,REALIZA,Pedido,467
Usuario,122,REALIZA,Pedido,468
Usuario,150,REALIZA,Pedido,469
Usuario,134,REALIZA,Pedido,470
Usuario,436,REALIZA,Pedido,471
Usuario,162,REALIZA,Pedido,472
Usuario,475,REALIZA,Pedido,473
Usuario,411,REALIZA,Pedido,474
Usuario,202,REALIZA,Pedido,475
Usuario,359,REALIZA,Pedido,476
Usuario,426,REALIZA,Pedido,477
Usuario,377,REALIZA,Pedido,478
Usuario,168,REALIZA,Pedido,479
Usuario,163,REALIZA,Pedido,480
Usuario,232,REALIZA,Pedido,481
Usuario,140,REALIZA,Pedido,482
Usuario,120,REALIZA,Pedido,483
Usuario,39,REALIZA,Pedido,484
Usuario,484,REALIZA,Pedido,485
Usuario,104,REALIZA,Pedido,486
Usuario,70,REALIZA,Pedido,487
Usuario,400,REALIZA,Pedido,488
Usuario,395,REALIZA,Pedido,489
Usuario,300,REALIZA,Pedido,490
Usuario,56,REALIZA,Pedido,491
Usuario,80,REALIZA,Pedido,492
Usuario,55,REALIZA,Pedido,493
Usuario,85,REALIZA,Pedido,494
Usuario,231,REALIZA,Pedido,495
Usuario,239,REALIZA,Pedido,496
Usuario,161,REALIZA,Pedido,497
Usuario,209,REALIZA,Pedido,498
Usuario,62,REALIZA,Pedido,499
Usuario,275,REALIZA,Pedido,500
Usuario,184,REALIZA,Pedido,501
Usuario,494,REALIZA,Pedido,502
Usuario,395,REALIZA,Pedido,503
Usuario,107,REALIZA,Pedido,504
Usuario,232,REALIZA,Pedido,505
Usuario,158,REALIZA,Pedido,506
Usuario,238,REALIZA,Pedido,507
Usuario,136,REALIZA,Pedido,508
Usuario,437,REALIZA,Pedido,509
Usuario,62,REALIZA,Pedido,510
Usuario,47,REALIZA,Pedido,511
Usuario,81,REALIZA,Pedido,512
Usuario,414,REALIZA,Pedido,513
Usuario,352,REALIZA,Pedido,514
Usuario,156,REALIZA,Pedido,515
Usuario,424,REALIZA,Pedido,516
Usuario,361,REALIZA,Pedido,517
Usuario,357,REALIZA,Pedido,518
Usuario,309,REALIZA,Pedido,519
Usuario,21,REALIZA,Pedido,520
Usuario,111,REALIZA,Pedido,521
Usuario,428,REALIZA,Pedido,522
Usuario,439,REALIZA,Pedido,523
Usuario,168,REALIZA,Pedido,524
Usuario,76,REALIZA,Pedido,525
Usuario,47,REALIZA,Pedido,526
Usuario,365,REALIZA,Pedido,527
Usuario,128,REALIZA,Pedido,528
Usuario,496,REALIZA,Pedido,529
Usuario,183,REALIZA,Pedido,530
Usuario,203,REALIZA,Pedido,531
Usuario,263,REALIZA,Pedido,532
Usuario,26,REALIZA,Pedido,533
Usuario,347,REALIZA,Pedido,534
Usuario,154,REALIZA,Pedido,535
Usuario,134,REALIZA,Pedido,536
Usuario,420,REALIZA,Pedido,537
Usuario,90,REALIZA,Pedido,538
Usuario,16,REALIZA,Pedido,539
Usuario,488,REALIZA,Pedido,540
Usuario,208,REALIZA,Pedido,541
Usuario,438,REALIZA,Pedido,542
Usuario,232,REALIZA,Pedido,543
Usuario,285,REALIZA,Pedido,544
Usuario,384,REALIZA,Pedido,545
Usuario,282,REALIZA,Pedido,546
Usuario,128,REALIZA,Pedido,547
Usuario,49,REALIZA,Pedido,548
Usuario,237,REALIZA,Pedido,549
Usuario,53,REALIZA,Pedido,550
Usuario,412,REALIZA,Pedido,551
Usuario,407,REALIZA,Pedido,552
Usuario,72,REALIZA,Pedido,553
Usuario,63,REALIZA,Pedido,554
Usuario,7,REALIZA,Pedido,555
Usuario,32,REALIZA,Pedido,556
Usuario,426,REALIZA,Pedido,557
Usuario,400,REALIZA,Pedido,558
Usuario,114,REALIZA,Pedido,559
Usuario,67,REALIZA,Pedido,560
Usuario,102,REALIZA,Pedido,561
Usuario,422,REALIZA,Pedido,562
Usuario,206,REALIZA,Pedido,563
Usuario,191,REALIZA,Pedido,564
Usuario,352,REALIZA,Pedido,565
Usuario,323,REALIZA,Pedido,566
Usuario,481,REALIZA,Pedido,567
Usuario,331,REALIZA,Pedido,568
Usuario,44,REALIZA,Pedido,569
Usuario,299,REALIZA,Pedido,570
Usuario,301,REALIZA,Pedido,571
Usuario,133,REALIZA,Pedido,572
Usuario,470,REALIZA,Pedido,573
Usuario,417,REALIZA,Pedido,574
Usuario,39,REALIZA,Pedido,575
Usuario,12,REALIZA,Pedido,576
Usuario,34,REALIZA,Pedido,577
Usuario,102,REALIZA,Pedido,578
Usuario,463,REALIZA,Pedido,579
Usuario,331,REALIZA,Pedido,580
Usuario,228,REALIZA,Pedido,581
Usuario,415,REALIZA,Pedido,582
Usuario,66,REALIZA,Pedido,583
Usuario,48,REALIZA,Pedido,584
Usuario,464,REALIZA,Pedido,585
Usuario,434,REALIZA,Pedido,586
Usuario,425,REALIZA,Pedido,587
Usuario,415,REALIZA,Pedido,588
Usuario,170,REALIZA,Pedido,589
Usuario,63,REALIZA,Pedido,590
Usuario,22,REALIZA,Pedido,591
Usuario,483,REALIZA,Pedido,592
Usuario,237,REALIZA,Pedido,593
Usuario,26,REALIZA,Pedido,594
Usuario,87,REALIZA,Pedido,595
Usuario,474,REALIZA,Pedido,596
Usuario,294,REALIZA,Pedido,597
Usuario,222,REALIZA,Pedido,598
Usuario,421,REALIZA,Pedido,599
Usuario,371,REALIZA,Pedido,600
Usuario,203,REALIZA,Pedido,601
Usuario,255,REALIZA,Pedido,602
Usuario,16,REALIZA,Pedido,603
Usuario,196,REALIZA,Pedido,604
Usuario,350,REALIZA,Pedido,605
Usuario,219,REALIZA,Pedido,606
Usuario,89,REALIZA,Pedido,607
Usuario,182,REALIZA,Pedido,608
Usuario,110,REALIZA,Pedido,609
Usuario,466,REALIZA,Pedido,610
Usuario,96,REALIZA,Pedido,611
Usuario,141,REALIZA,Pedido,612
Usuario,144,REALIZA,Pedido,613
Usuario,229,REALIZA,Pedido,614
Usuario,453,REALIZA,Pedido,615
Usuario,77,REALIZA,Pedido,616
Usuario,18,REALIZA,Pedido,617
Usuario,315,REALIZA,Pedido,618
Usuario,318,REALIZA,Pedido,619
Usuario,316,REALIZA,Pedido,620
Usuario,126,REALIZA,Pedido,621
Usuario,332,REALIZA,Pedido,622
Usuario,152,REALIZA,Pedido,623
Usuario,256,REALIZA,Pedido,624
Usuario,211,REALIZA,Pedido,625
Usuario,452,REALIZA,Pedido,626
Usuario,282,REALIZA,Pedido,627
Usuario,246,REALIZA,Pedido,628
Usuario,32,REALIZA,Pedido,629
Usuario,45,REALIZA,Pedido,630
Usuario,144,REALIZA,Pedido,631
Usuario,197,REALIZA,Pedido,632
Usuario,71,REALIZA,Pedido,633
Usuario,215,REALIZA,Pedido,634
Usuario,103,REALIZA,Pedido,635
Usuario,330,REALIZA,Pedido,636
Usuario,453,REALIZA,Pedido,637
Usuario,409,REALIZA,Pedido,638
Usuario,270,REALIZA,Pedido,639
Usuario,128,REALIZA,Pedido,640
Usuario,323,REALIZA,Pedido,641
Usuario,411,REALIZA,Pedido,642
Usuario,279,REALIZA,Pedido,643
Usuario,407,REALIZA,Pedido,644
Usuario,10,REALIZA,Pedido,645
Usuario,196,REALIZA,Pedido,646
Usuario,401,REALIZA,Pedido,647
Usuario,366,REALIZA,Pedido,648
Usuario,184,REALIZA,Pedido,649
Usuario,246,REALIZA,Pedido,650
Usuario,279,REALIZA,Pedido,651
Usuario,401,REALIZA,Pedido,652
Usuario,249,REALIZA,Pedido,653
Usuario,177,REALIZA,Pedido,654
Usuario,468,REALIZA,Pedido,655
Usuario,290,REALIZA,Pedido,656
Usuario,258,REALIZA,Pedido,657
Usuario,165,REALIZA,Pedido,658
Usuario,199,REALIZA,Pedido,659
Usuario,139,REALIZA,Pedido,660
Usuario,93,REALIZA,Pedido,661
Usuario,14,REALIZA,Pedido,662
Usuario,164,REALIZA,Pedido,663
Usuario,306,REALIZA,Pedido,664
Usuario,113,REALIZA,Pedido,665
Usuario,16,REALIZA,Pedido,666
Usuario,459,REALIZA,Pedido,667
Usuario,416,REALIZA,Pedido,668
Usuario,399,REALIZA,Pedido,669
Usuario,144,REALIZA,Pedido,670
Usuario,30,REALIZA,Pedido,671
Usuario,415,REALIZA,Pedido,672
Usuario,242,REALIZA,Pedido,673
Usuario,272,REALIZA,Pedido,674
Usuario,184,REALIZA,Pedido,675
Usuario,393,REALIZA,Pedido,676
Usuario,300,REALIZA,Pedido,677
Usuario,120,REALIZA,Pedido,678
Usuario,499,REALIZA,Pedido,679
Usuario,82,REALIZA,Pedido,680
Usuario,52,REALIZA,Pedido,681
Usuario,127,REALIZA,Pedido,682
Usuario,337,REALIZA,Pedido,683
Usuario,124,REALIZA,Pedido,684
Usuario,137,REALIZA,Pedido,685
Usuario,274,REALIZA,Pedido,686
Usuario,418,REALIZA,Pedido,687
Usuario,406,REALIZA,Pedido,688
Usuario,470,REALIZA,Pedido,689
Usuario,378,REALIZA,Pedido,690
Usuario,29,REALIZA,Pedido,691
Usuario,392,REALIZA,Pedido,692
Usuario,486,REALIZA,Pedido,693
Usuario,113,REALIZA,Pedido,694
Usuario,295,REALIZA,Pedido,695
Usuario,434,REALIZA,Pedido,696
Usuario,409,REALIZA,Pedido,697
