desde_tipo,desde_id,relacion,hasta_tipo,hasta_id
Pedido,89,PERTENECE_A,Restaurante,10
Pedido,90,PERTENECE_A,Restaurante,37
Pedido,91,PERTENECE_A,Restaurante,38
Pedido,92,PERTENECE_A,Restaurante,38
Pedido,93,PERTENECE_A,Restaurante,49
Pedido,94,PERTENECE_A,Restaurante,7
Pedido,95,PERTENECE_A,Restaurante,7
Pedido,96,PERTENECE_A,Restaurante,37
Pedido,97,PERTENECE_A,Restaurante,50
Pedido,98,PERTENECE_A,Restaurante,7
Pedido,99,PERTENECE_A,Restaurante,19
Pedido,100,PERTENECE_A,Restaurante,35
Pedido,101,PERTENECE_A,Restaurante,23
Pedido,102,PERTENECE_A,Restaurante,27
Pedido,103,PERTENECE_A,Restaurante,17
Pedido,104,PERTENECE_A,Restaurante,25
Pedido,105,PERTENECE_A,Restaurante,42
Pedido,106,PERTENECE_A,Restaurante,32
Pedido,107,PERTENECE_A,Restaurante,37
Pedido,108,PERTENECE_A,Restaurante,39
Pedido,109,PERTENECE_A,Restaurante,31
Pedido,110,PERTENECE_A,Restaurante,3
Pedido,111,PERTENECE_A,Restaurante,12
Pedido,112,PERTENECE_A,Restaurante,18
Pedido,113,PERTENECE_A,Restaurante,26
Pedido,114,PERTENECE_A,Restaurante,10
Pedido,115,PERTENECE_A,Restaurante,40
Pedido,116,PERTENECE_A,Restaurante,39
Pedido,117,PERTENECE_A,Restaurante,44
Pedido,118,PERTENECE_A,Restaurante,45
Pedido,119,PERTENECE_A,Restaurante,26
Pedido,120,PERTENECE_A,Restaurante,3
Pedido,121,PERTENECE_A,Restaurante,26
Pedido,122,PERTENECE_A,Restaurante,22
Pedido,123,PERTENECE_A,Restaurante,45
Pedido,124,PERTENECE_A,Restaurante,16
Pedido,125,PERTENECE_A,Restaurante,4
Pedido,126,PERTENECE_A,Restaurante,48
Pedido,127,PERTENECE_A,Restaurante,31
Pedido,128,PERTENECE_A,Restaurante,18
Pedido,129,PERTENECE_A,Restaurante,24
Pedido,130,PERTENECE_A,Restaurante,2
Pedido,131,PERTENECE_A,Restaurante,22
Pedido,132,PERTENECE_A,Restaurante,20
Pedido,133,PERTENECE_A,Restaurante,20
Pedido,134,PERTENECE_A,Restaurante,18
Pedido,135,PERTENECE_A,Restaurante,32
Pedido,136,PERTENECE_A,Restaurante,45
Pedido,137,PERTENECE_A,Restaurante,44
Pedido,138,PERTENECE_A,Restaurante,7
Pedido,139,PERTENECE_A,Restaurante,15
Pedido,140,PERTENECE_A,Restaurante,9
Pedido,141,PERTENECE_A,Restaurante,20
Pedido,142,PERTENECE_A,Restaurante,48
Pedido,143,PERTENECE_A,Restaurante,29
Pedido,144,PERTENECE_A,Restaurante,50
Pedido,145,PERTENECE_A,Restaurante,21
Pedido,146,PERTENECE_A,Restaurante,18
Pedido,147,PERTENECE_A,Restaurante,47
Pedido,148,PERTENECE_A,Restaurante,27
Pedido,149,PERTENECE_A,Restaurante,39
Pedido,150,PERTENECE_A,Restaurante,42
Pedido,151,PERTENECE_A,Restaurante,6
Pedido,152,PERTENECE_A,Restaurante,13
Pedido,153,PERTENECE_A,Restaurante,29
Pedido,154,PERTENECE_A,Restaurante,14
Pedido,155,PERTENECE_A,Restaurante,27
Pedido,156,PERTENECE_A,Restaurante,48
Pedido,157,PERTENECE_A,Restaurante,32
Pedido,158,PERTENECE_A,Restaurante,49
Pedido,159,PERTENECE_A,Restaurante,34
Pedido,160,PERTENECE_A,Restaurante,24
Pedido,161,PERTENECE_A,Restaurante,4
Pedido,162,PERTENECE_A,Restaurante,33
Pedido,163,PERTENECE_A,Restaurante,11
Pedido,164,PERTENECE_A,Restaurante,5
Pedido,165,PERTENECE_A,Restaurante,20
Pedido,166,PERTENECE_A,Restaurante,46
Pedido,167,PERTENECE_A,Restaurante,33
Pedido,168,PERTENECE_A,Restaurante,26
Pedido,169,PERTENECE_A,Restaurante,9
Pedido,170,PERTENECE_A,Restaurante,50
Pedido,171,PERTENECE_A,Restaurante,34
Pedido,172,PERTENECE_A,Restaurante,37
Pedido,173,PERTENECE_A,Restaurante,2
Pedido,174,PERTENECE_A,Restaurante,12
Pedido,175,PERTENECE_A,Restaurante,13
Pedido,176,PERTENECE_A,Restaurante,13
Pedido,177,PERTENECE_A,Restaurante,4
Pedido,178,PERTENECE_A,Restaurante,16
Pedido,179,PERTENECE_A,Restaurante,3
Pedido,180,PERTENECE_A,Restaurante,30
Pedido,181,PERTENECE_A,Restaurante,4
Pedido,182,PERTENECE_A,Restaurante,24
Pedido,183,PERTENECE_A,Restaurante,46
Pedido,184,PERTENECE_A,Restaurante,13
Pedido,185,PERTENECE_A,Restaurante,18
Pedido,186,PERTENECE_A,Restaurante,24
Pedido,187,PERTENECE_A,Restaurante,30
Pedido,188,PERTENECE_A,Restaurante,33
Pedido,189,PERTENECE_A,Restaurante,26
Pedido,190,PERTENECE_A,Restaurante,41
Pedido,191,PERTENECE_A,Restaurante,8
Pedido,192,PERTENECE_A,Restaurante,44
Pedido,193,PERTENECE_A,Restaurante,2
Pedido,194,PERTENECE_A,Restaurante,16
Pedido,195,PERTENECE_A,Restaurante,24
Pedido,196,PERTENECE_A,Restaurante,32
Pedido,197,PERTENECE_A,Restaurante,39
Pedido,198,PERTENECE_A,Restaurante,29
Pedido,199,PERTENECE_A,Restaurante,12
Pedido,200,PERTENECE_A,Restaurante,31
Pedido,201,PERTENECE_A,Restaurante,38
Pedido,202,PERTENECE_A,Restaurante,36
Pedido,203,PERTENECE_A,Restaurante,23
Pedido,204,PERTENECE_A,Restaurante,23
Pedido,205,PERTENECE_A,Restaurante,11
Pedido,206,PERTENECE_A,Restaurante,17
Pedido,207,PERTENECE_A,Restaurante,48
Pedido,208,PERTENECE_A,Restaurante,45
Pedido,209,PERTENECE_A,Restaurante,6
Pedido,210,PERTENECE_A,Restaurante,19
Pedido,211,PERTENECE_A,Restaurante,2
Pedido,212,PERTENECE_A,Restaurante,25
Pedido,213,PERTENECE_A,Restaurante,4
Pedido,214,PERTENECE_A,Restaurante,11
Pedido,215,PERTENECE_A,Restaurante,37
Pedido,216,PERTENECE_A,Restaurante,50
Pedido,217,PERTENECE_A,Restaurante,14
Pedido,218,PERTENECE_A,Restaurante,15
Pedido,219,PERTENECE_A,Restaurante,42
Pedido,220,PERTENECE_A,Restaurante,15
Pedido,221,PERTENECE_A,Restaurante,44
Pedido,222,PERTENECE_A,Restaurante,14
Pedido,223,PERTENECE_A,Restaurante,18
Pedido,224,PERTENECE_A,Restaurante,42
Pedido,225,PERTENECE_A,Restaurante,27
Pedido,226,PERTENECE_A,Restaurante,33
Pedido,227,PERTENECE_A,Restaurante,2
Pedido,228,PERTENECE_A,Restaurante,50
Pedido,229,PERTENECE_A,Restaurante,50
Pedido,230,PERTENECE_A,Restaurante,44
Pedido,231,PERTENECE_A,Restaurante,1
Pedido,232,PERTENECE_A,Restaurante,31
Pedido,233,PERTENECE_A,Restaurante,9
Pedido,234,PERTENECE_A,Restaurante,42
Pedido,235,PERTENECE_A,Restaurante,12
Pedido,236,PERTENECE_A,Restaurante,39
Pedido,237,PERTENECE_A,Restaurante,1
Pedido,238,PERTENECE_A,Restaurante,15
Pedido,239,PERTENECE_A,Restaurante,17
Pedido,240,PERTENECE_A,Restaurante,39
Pedido,241,PERTENECE_A,Restaurante,20
Pedido,242,PERTENECE_A,Restaurante,46
Pedido,243,PERTENECE_A,Restaurante,46
Pedido,244,PERTENECE_A,Restaurante,42
Pedido,245,PERTENECE_A,Restaurante,18
Pedido,246,PERTENECE_A,Restaurante,28
Pedido,247,PERTENECE_A,Restaurante,25
Pedido,248,PERTENECE_A,Restaurante,23
Pedido,249,PERTENECE_A,Restaurante,30
Pedido,250,PERTENECE_A,Restaurante,17
Pedido,251,PERTENECE_A,Restaurante,14
Pedido,252,PERTENECE_A,Restaurante,30
Pedido,253,PERTENECE_A,Restaurante,20
Pedido,254,PERTENECE_A,Restaurante,44
Pedido,255,PERTENECE_A,Restaurante,34
Pedido,256,PERTENECE_A,Restaurante,40
Pedido,257,PERTENECE_A,Restaurante,26
Pedido,258,PERTENECE_A,Restaurante,38
Pedido,259,PERTENECE_A,Restaurante,7
Pedido,260,PERTENECE_A,Restaurante,1
Pedido,261,PERTENECE_A,Restaurante,33
Pedido,262,PERTENECE_A,Restaurante,43
Pedido,263,PERTENECE_A,Restaurante,24
Pedido,264,PERTENECE_A,Restaurante,36
Pedido,265,PERTENECE_A,Restaurante,42
Pedido,266,PERTENECE_A,Restaurante,39
Pedido,267,PERTENECE_A,Restaurante,39
Pedido,268,PERTENECE_A,Restaurante,19
Pedido,269,PERTENECE_A,Restaurante,20
Pedido,270,PERTENECE_A,Restaurante,44
Pedido,271,PERTENECE_A,Restaurante,7
Pedido,272,PERTENECE_A,Restaurante,31
Pedido,273,PERTENECE_A,Restaurante,5
Pedido,274,PERTENECE_A,Restaurante,22
Pedido,275,PERTENECE_A,Restaurante,18
Pedido,276,PERTENECE_A,Restaurante,41
Pedido,277,PERTENECE_A,Restaurante,21
Pedido,278,PERTENECE_A,Restaurante,18
Pedido,279,PERTENECE_A,Restaurante,17
Pedido,280,PERTENECE_A,Restaurante,42
Pedido,281,PERTENECE_A,Restaurante,46
Pedido,282,PERTENECE_A,Restaurante,42
Pedido,283,PERTENECE_A,Restaurante,20
Pedido,284,PERTENECE_A,Restaurante,13
Pedido,285,PERTENECE_A,Restaurante,10
Pedido,286,PERTENECE_A,Restaurante,34
Pedido,287,PERTENECE_A,Restaurante,49
Pedido,288,PERTENECE_A,Restaurante,16
Pedido,289,PERTENECE_A,Restaurante,4
Pedido,290,PERTENECE_A,Restaurante,39
Pedido,291,PERTENECE_A,Restaurante,26
Pedido,292,PERTENECE_A,Restaurante,43
Pedido,293,PERTENECE_A,Restaurante,21
Pedido,294,PERTENECE_A,Restaurante,44
Pedido,295,PERTENECE_A,Restaurante,9
Pedido,296,PERTENECE_A,Restaurante,47
Pedido,297,PERTENECE_A,Restaurante,2
Pedido,298,PERTENECE_A,Restaurante,42
Pedido,299,PERTENECE_A,Restaurante,32
Pedido,300,PERTENECE_A,Restaurante,19
Pedido,301,PERTENECE_A,Restaurante,17
Pedido,302,PERTENECE_A,Restaurante,27
Pedido,303,PERTENECE_A,Restaurante,26
Pedido,304,PERTENECE_A,Restaurante,25
Pedido,305,PERTENECE_A,Restaurante,48
Pedido,306,PERTENECE_A,Restaurante,3
Pedido,307,PERTENECE_A,Restaurante,38
Pedido,308,PERTENECE_A,Restaurante,46
Pedido,309,PERTENECE_A,Restaurante,37
Pedido,310,PERTENECE_A,Restaurante,13
Pedido,311,PERTENECE_A,Restaurante,22
Pedido,312,PERTENECE_A,Restaurante,47
Pedido,313,PERTENECE_A,Restaurante,46
Pedido,314,PERTENECE_A,Restaurante,15
Pedido,315,PERTENECE_A,Restaurante,44
Pedido,316,PERTENECE_A,Restaurante,35
Pedido,317,PERTENECE_A,Restaurante,41
Pedido,318,PERTENECE_A,Restaurante,31
Pedido,319,PERTENECE_A,Restaurante,43
Pedido,320,PERTENECE_A,Restaurante,23
Pedido,321,PERTENECE_A,Restaurante,33
Pedido,322,PERTENECE_A,Restaurante,20
Pedido,323,PERTENECE_A,Restaurante,11
Pedido,324,PERTENECE_A,Restaurante,43
Pedido,325,PERTENECE_A,Restaurante,36
Pedido,326,PERTENECE_A,Restaurante,12
Pedido,327,PERTENECE_A,Restaurante,19
Pedido,328,PERTENECE_A,Restaurante,7
Pedido,329,PERTENECE_A,Restaurante,31
Pedido,330,PERTENECE_A,Restaurante,9
Pedido,331,PERTENECE_A,Restaurante,48
Pedido,332,PERTENECE_A,Restaurante,17
Pedido,333,PERTENECE_A,Restaurante,47
Pedido,334,PERTENECE_A,Restaurante,36
Pedido,335,PERTENECE_A,Restaurante,49
Pedido,336,PERTENECE_A,Restaurante,12
Pedido,337,PERTENECE_A,Restaurante,44
Pedido,338,PERTENECE_A,Restaurante,22
Pedido,339,PERTENECE_A,Restaurante,42
Pedido,340,PERTENECE_A,Restaurante,6
Pedido,341,PERTENECE_A,Restaurante,15
Pedido,342,PERTENECE_A,Restaurante,23
Pedido,343,PERTENECE_A,Restaurante,15
Pedido,344,PERTENECE_A,Restaurante,48
Pedido,345,PERTENECE_A,Restaurante,20
Pedido,346,PERTENECE_A,Restaurante,27
Pedido,347,PERTENECE_A,Restaurante,22
Pedido,348,PERTENECE_A,Restaurante,24
Pedido,349,PERTENECE_A,Restaurante,17
Pedido,350,PERTENECE_A,Restaurante,38
Pedido,351,PERTENECE_A,Restaurante,19
Pedido,352,PERTENECE_A,Restaurante,30
Pedido,353,PERTENECE_A,Restaurante,8
Pedido,354,PERTENECE_A,Restaurante,31
Pedido,355,PERTENECE_A,Restaurante,4
Pedido,356,PERTENECE_A,Restaurante,41
Pedido,357,PERTENECE_A,Restaurante,38
Pedido,358,PERTENECE_A,Restaurante,38
Pedido,359,PERTENECE_A,Restaurante,40
Pedido,360,PERTENECE_A,Restaurante,5
Pedido,361,PERTENECE_A,Restaurante,31
Pedido,362,PERTENECE_A,Restaurante,13
Pedido,363,PERTENECE_A,Restaurante,33
Pedido,364,PERTENECE_A,Restaurante,8
Pedido,365,PERTENECE_A,Restaurante,44
Pedido,366,PERTENECE_A,Restaurante,25
Pedido,367,PERTENECE_A,Restaurante,34
Pedido,368,PERTENECE_A,Restaurante,20
Pedido,369,PERTENECE_A,Restaurante,27
Pedido,370,PERTENECE_A,Restaurante,4
Pedido,371,PERTENECE_A,Restaurante,10
Pedido,372,PERTENECE_A,Restaurante,9
Pedido,373,PERTENECE_A,Restaurante,13
Pedido,374,PERTENECE_A,Restaurante,22
Pedido,375,PERTENECE_A,Restaurante,27
Pedido,376,PERTENECE_A,Restaurante,37
Pedido,377,PERTENECE_A,Restaurante,30
Pedido,378,PERTENECE_A,Restaurante,10
Pedido,379,PERTENECE_A,Restaurante,21
Pedido,380,PERTENECE_A,Restaurante,46
Pedido,381,PERTENECE_A,Restaurante,12
Pedido,382,PERTENECE_A,Restaurante,50
Pedido,383,PERTENECE_A,Restaurante,6
Pedido,384,PERTENECE_A,Restaurante,32
Pedido,385,PERTENECE_A,Restaurante,22
Pedido,386,PERTENECE_A,Restaurante,41
Pedido,387,PERTENECE_A,Restaurante,12
Pedido,388,PERTENECE_A,Restaurante,21
Pedido,389,PERTENECE_A,Restaurante,41
Pedido,390,PERTENECE_A,Restaurante,4
Pedido,391,PERTENECE_A,Restaurante,1
Pedido,392,PERTENECE_A,Restaurante,29
Pedido,393,PERTENECE_A,Restaurante,18
Pedido,394,PERTENECE_A,Restaurante,14
Pedido,395,PERTENECE_A,Restaurante,49
Pedido,396,PERTENECE_A,Restaurante,50
Pedido,397,PERTENECE_A,Restaurante,11
Pedido,398,PERTENECE_A,Restaurante,37
Pedido,399,PERTENECE_A,Restaurante,49
Pedido,400,PERTENECE_A,Restaurante,11
Pedido,401,PERTENECE_A,Restaurante,32
Pedido,402,PERTENECE_A,Restaurante,49
Pedido,403,PERTENECE_A,Restaurante,50
Pedido,404,PERTENECE_A,Restaurante,6
Pedido,405,PERTENECE_A,Restaurante,9
Pedido,406,PERTENECE_A,Restaurante,40
Pedido,407,PERTENECE_A,Restaurante,28
Pedido,408,PERTENECE_A,Restaurante,41
Pedido,409,PERTENECE_A,Restaurante,28
Pedido,410,PERTENECE_A,Restaurante,26
Pedido,411,PERTENECE_A,Restaurante,28
Pedido,412,PERTENECE_A,Restaurante,31
Pedido,413,PERTENECE_A,Restaurante,25
Pedido,414,PERTENECE_A,Restaurante,1
Pedido,415,PERTENECE_A,Restaurante,3
Pedido,416,PERTENECE_A,Restaurante,35
Pedido,417,PERTENECE_A,Restaurante,13
Pedido,418,PERTENECE_A,Restaurante,47
Pedido,419,PERTENECE_A,Restaurante,24
Pedido,420,PERTENECE_A,Restaurante,1
Pedido,421,PERTENECE_A,Restaurante,21
Pedido,422,PERTENECE_A,Restaurante,49
Pedido,423,PERTENECE_A,Restaurante,34
Pedido,424,PERTENECE_A,Restaurante,13
Pedido,425,PERTENECE_A,Restaurante,2
Pedido,426,PERTENECE_A,Restaurante,44
Pedido,427,PERTENECE_A,Restaurante,1
Pedido,428,PERTENECE_A,Restaurante,41
Pedido,429,PERTENECE_A,Restaurante,47
Pedido,430,PERTENECE_A,Restaurante,16
Pedido,431,PERTENECE_A,Restaurante,15
Pedido,432,PERTENECE_A,Restaurante,45
Pedido,433,PERTENECE_A,Restaurante,23
Pedido,434,PERTENECE_A,Restaurante,20
Pedido,435,PERTENECE_A,Restaurante,9
Pedido,436,PERTENECE_A,Restaurante,7
Pedido,437,PERTENECE_A,Restaurante,25
Pedido,438,PERTENECE_A,Restaurante,33
Pedido,439,PERTENECE_A,Restaurante,38
Pedido,440,PERTENECE_A,Restaurante,20
Pedido,441,PERTENECE_A,Restaurante,11
Pedido,442,PERTENECE_A,Restaurante,5
Pedido,443,PERTENECE_A,Restaurante,3
Pedido,444,PERTENECE_A,Restaurante,20
Pedido,445,PERTENECE_A,Restaurante,19
Pedido,446,PERTENECE_A,Restaurante,30
Pedido,447,PERTENECE_A,Restaurante,47
Pedido,448,PERTENECE_A,Restaurante,34
Pedido,449,PERTENECE_A,Restaurante,39
Pedido,450,PERTENECE_A,Restaurante,34
Pedido,451,PERTENECE_A,Restaurante,22
Pedido,452,PERTENECE_A,Restaurante,28
Pedido,453,PERTENECE_A,Restaurante,44
Pedido,454,PERTENECE_A,Restaurante,9
Pedido,455,PERTENECE_A,Restaurante,22
Pedido,456,PERTENECE_A,Restaurante,32
Pedido,457,PERTENECE_A,Restaurante,23
Pedido,458,PERTENECE_A,Restaurante,49
Pedido,459,PERTENECE_A,Restaurante,13
Pedido,460,PERTENECE_A,Restaurante,11
Pedido,461,PERTENECE_A,Restaurante,26
Pedido,462,PERTENECE_A,Restaurante,2
Pedido,463,PERTENECE_A,Restaurante,15
Pedido,464,PERTENECE_A,Restaurante,15
Pedido,465,PERTENECE_A,Restaurante,47
Pedido,466,PERTENECE_A,Restaurante,9
Pedido,467,PERTENECE_A,Restaurante,14
Pedido,468,PERTENECE_A,Restaurante,47
Pedido,469,PERTENECE_A,Restaurante,2
Pedido,470,PERTENECE_A,Restaurante,38
Pedido,471,PERTENECE_A,Restaurante,33
Pedido,472,PERTENECE_A,Restaurante,11
Pedido,473,PERTENECE_A,Restaurante,8
Pedido,474,PERTENECE_A,Restaurante,24
Pedido,475,PERTENECE_A,Restaurante,46
Pedido,476,PERTENECE_A,Restaurante,42
Pedido,477,PERTENECE_A,Restaurante,3
Pedido,478,PERTENECE_A,Restaurante,25
Pedido,479,PERTENECE_A,Restaurante,41
Pedido,480,PERTENECE_A,Restaurante,17
Pedido,481,PERTENECE_A,Restaurante,50
Pedido,482,PERTENECE_A,Restaurante,35
Pedido,483,PERTENECE_A,Restaurante,40
Pedido,484,PERTENECE_A,Restaurante,4
Pedido,485,PERTENECE_A,Restaurante,39
Pedido,486,PERTENECE_A,Restaurante,4
Pedido,487,PERTENECE_A,Restaurante,43
Pedido,488,PERTENECE_A,Restaurante,7
Pedido,489,PERTENECE_A,Restaurante,42
Pedido,490,PERTENECE_A,Restaurante,2
Pedido,491,PERTENECE_A,Restaurante,4
Pedido,492,PERTENECE_A,Restaurante,45
Pedido,493,PERTENECE_A,Restaurante,8
Pedido,494,PERTENECE_A,Restaurante,27
Pedido,495,PERTENECE_A,Restaurante,29
Pedido,496,PERTENECE_A,Restaurante,25
Pedido,497,PERTENECE_A,Restaurante,8
Pedido,498,PERTENECE_A,Restaurante,36
Pedido,499,PERTENECE_A,Restaurante,17
Pedido,500,PERTENECE_A,Restaurante,31
Pedido,501,PERTENECE_A,Restaurante,45
Pedido,502,PERTENECE_A,Restaurante,10
Pedido,503,PERTENECE_A,Restaurante,14
Pedido,504,PERTENECE_A,Restaurante,45
Pedido,505,PERTENECE_A,Restaurante,44
Pedido,506,PERTENECE_A,Restaurante,41
Pedido,507,PERTENECE_A,Restaurante,1
Pedido,508,PERTENECE_A,Restaurante,20
Pedido,509,PERTENECE_A,Restaurante,27
Pedido,510,PERTENECE_A,Restaurante,43
Pedido,511,PERTENECE_A,Restaurante,7
Pedido,512,PERTENECE_A,Restaurante,43
Pedido,513,PERTENECE_A,Restaurante,34
Pedido,514,PERTENECE_A,Restaurante,18
Pedido,515,PERTENECE_A,Restaurante,40
Pedido,516,PERTENECE_A,Restaurante,39
Pedido,517,PERTENECE_A,Restaurante,45
Pedido,518,PERTENECE_A,Restaurante,9
Pedido,519,PERTENECE_A,Restaurante,27
Pedido,520,PERTENECE_A,Restaurante,7
Pedido,521,PERTENECE_A,Restaurante,33
Pedido,522,PERTENECE_A,Restaurante,47
Pedido,523,PERTENECE_A,Restaurante,40
Pedido,524,PERTENECE_A,Restaurante,8
Pedido,525,PERTENECE_A,Restaurante,19
Pedido,526,PERTENECE_A,Restaurante,8
Pedido,527,PERTENECE_A,Restaurante,7
Pedido,528,PERTENECE_A,Restaurante,32
Pedido,529,PERTENECE_A,Restaurante,13
Pedido,530,PERTENECE_A,Restaurante,39
Pedido,531,PERTENECE_A,Restaurante,13
Pedido,532,PERTENECE_A,Restaurante,50
Pedido,533,PERTENECE_A,Restaurante,17
Pedido,534,PERTENECE_A,Restaurante,34
Pedido,535,PERTENECE_A,Restaurante,13
Pedido,536,PERTENECE_A,Restaurante,23
Pedido,537,PERTENECE_A,Restaurante,46
Pedido,538,PERTENECE_A,Restaurante,27
Pedido,539,PERTENECE_A,Restaurante,19
Pedido,540,PERTENECE_A,Restaurante,11
Pedido,541,PERTENECE_A,Restaurante,3
Pedido,542,PERTENECE_A,Restaurante,36
Pedido,543,PERTENECE_A,Restaurante,32
Pedido,544,PERTENECE_A,Restaurante,14
Pedido,545,PERTENECE_A,Restaurante,45
Pedido,546,PERTENECE_A,Restaurante,31
Pedido,547,PERTENECE_A,Restaurante,22
Pedido,548,PERTENECE_A,Restaurante,16
Pedido,549,PERTENECE_A,Restaurante,1
Pedido,550,PERTENECE_A,Restaurante,1
Pedido,551,PERTENECE_A,Restaurante,43
Pedido,552,PERTENECE_A,Restaurante,6
Pedido,553,PERTENECE_A,Restaurante,8
Pedido,554,PERTENECE_A,Restaurante,37
Pedido,555,PERTENECE_A,Restaurante,43
Pedido,556,PERTENECE_A,Restaurante,32
Pedido,557,PERTENECE_A,Restaurante,10
Pedido,558,PERTENECE_A,Restaurante,6
Pedido,559,PERTENECE_A,Restaurante,50
Pedido,560,PERTENECE_A,Restaurante,33
Pedido,561,PERTENECE_A,Restaurante,5
Pedido,562,PERTENECE_A,Restaurante,47
Pedido,563,PERTENECE_A,Restaurante,47
Pedido,564,PERTENECE_A,Restaurante,7
Pedido,565,PERTENECE_A,Restaurante,17
Pedido,566,PERTENECE_A,Restaurante,42
Pedido,567,PERTENECE_A,Restaurante,15
Pedido,568,PERTENECE_A,Restaurante,30
Pedido,569,PERTENECE_A,Restaurante,19
Pedido,570,PERTENECE_A,Restaurante,17
Pedido,571,PERTENECE_A,Restaurante,30
Pedido,572,PERTENECE_A,Restaurante,4
Pedido,573,PERTENECE_A,Restaurante,7
Pedido,574,PERTENECE_A,Restaurante,12
Pedido,575,PERTENECE_A,Restaurante,3
Pedido,576,PERTENECE_A,Restaurante,19
Pedido,577,PERTENECE_A,Restaurante,24
Pedido,578,PERTENECE_A,Restaurante,44
Pedido,579,PERTENECE_A,Restaurante,21
Pedido,580,PERTENECE_A,Restaurante,28
