desde_tipo,desde_id,relacion,hasta_tipo,hasta_id
Pedido,33,CONTINE,Producto,58
Pedido,34,CONTINE,Producto,90
Pedido,34,CONTINE,Producto,80
Pedido,35,CONTINE,Producto,25
Pedido,35,CONTINE,Producto,42
Pedido,36,CONTINE,Producto,20
Pedido,37,CONTINE,Producto,69
Pedido,38,CONTINE,Producto,24
Pedido,39,CONTINE,Producto,37
Pedido,40,CONTINE,Producto,17
Pedido,40,CONTINE,Producto,92
Pedido,41,CONTINE,Producto,94
Pedido,41,CONTINE,Producto,2
Pedido,42,CONTINE,Producto,12
Pedido,43,CONTINE,Producto,2
Pedido,44,CONTINE,Producto,28
Pedido,44,CONTINE,Producto,44
Pedido,45,CONTINE,Producto,40
Pedido,45,CONTINE,Producto,64
Pedido,46,CONTINE,Producto,60
Pedido,46,CONTINE,Producto,90
Pedido,47,CONTINE,Producto,43
Pedido,48,CONTINE,Producto,97
Pedido,49,CONTINE,Producto,8
Pedido,50,CONTINE,Producto,100
Pedido,50,CONTINE,Producto,51
Pedido,51,CONTINE,Producto,70
Pedido,52,CONTINE,Producto,24
Pedido,52,CONTINE,Producto,25
Pedido,53,CONTINE,Producto,49
Pedido,53,CONTINE,Producto,2
Pedido,54,CONTINE,Producto,99
Pedido,55,CONTINE,Producto,32
Pedido,55,CONTINE,Producto,50
Pedido,55,CONTINE,Producto,99
Pedido,56,CONTINE,Producto,32
Pedido,56,CONTINE,Producto,95
Pedido,57,CONTINE,Producto,26
Pedido,58,CONTINE,Producto,95
Pedido,58,CONTINE,Producto,99
Pedido,59,CONTINE,Producto,67
Pedido,60,CONTINE,Producto,27
Pedido,60,CONTINE,Producto,61
Pedido,60,CONTINE,Producto,50
Pedido,61,CONTINE,Producto,40
Pedido,61,CONTINE,Producto,42
Pedido,61,CONTINE,Producto,21
Pedido,62,CONTINE,Producto,94
Pedido,62,CONTINE,Producto,6
Pedido,62,CONTINE,Producto,96
Pedido,63,CONTINE,Producto,67
Pedido,63,CONTINE,Producto,16
Pedido,63,CONTINE,Producto,33
Pedido,64,CONTINE,Producto,82
Pedido,64,CONTINE,Producto,39
Pedido,65,CONTINE,Producto,47
Pedido,66,CONTINE,Producto,86
Pedido,67,CONTINE,Producto,15
Pedido,68,CONTINE,Producto,82
Pedido,69,CONTINE,Producto,42
Pedido,69,CONTINE,Producto,2
Pedido,70,CONTINE,Producto,36
Pedido,71,CONTINE,Producto,16
Pedido,71,CONTINE,Producto,51
Pedido,71,CONTINE,Producto,32
Pedido,72,CONTINE,Producto,6
Pedido,73,CONTINE,Producto,89
Pedido,73,CONTINE,Producto,61
Pedido,73,CONTINE,Producto,77
Pedido,74,CONTINE,Producto,48
Pedido,75,CONTINE,Producto,32
Pedido,76,CONTINE,Producto,64
Pedido,77,CONTINE,Producto,88
Pedido,78,CONTINE,Producto,44
Pedido,78,CONTINE,Producto,98
Pedido,78,CONTINE,Producto,81
Pedido,79,CONTINE,Producto,8
Pedido,80,CONTINE,Producto,83
Pedido,80,CONTINE,Producto,20
Pedido,81,CONTINE,Producto,69
Pedido,81,CONTINE,Producto,14
Pedido,81,CONTINE,Producto,17
Pedido,82,CONTINE,Producto,30
Pedido,82,CONTINE,Producto,41
Pedido,83,CONTINE,Producto,83
Pedido,83,CONTINE,Producto,97
Pedido,83,CONTINE,Producto,45
Pedido,84,CONTINE,Producto,94
Pedido,84,CONTINE,Producto,25
Pedido,85,CONTINE,Producto,89
Pedido,86,CONTINE,Producto,46
Pedido,86,CONTINE,Producto,93
Pedido,87,CONTINE,Producto,33
Pedido,88,CONTINE,Producto,63
Pedido,89,CONTINE,Producto,57
Pedido,89,CONTINE,Producto,72
Pedido,89,CONTINE,Producto,38
Pedido,90,CONTINE,Producto,90
Pedido,90,CONTINE,Producto,63
Pedido,90,CONTINE,Producto,25
Pedido,91,CONTINE,Producto,24
Pedido,91,CONTINE,Producto,70
Pedido,91,CONTINE,Producto,45
Pedido,92,CONTINE,Producto,94
Pedido,92,CONTINE,Producto,60
Pedido,93,CONTINE,Producto,77
Pedido,93,CONTINE,Producto,71
Pedido,94,CONTINE,Producto,9
Pedido,95,CONTINE,Producto,20
Pedido,95,CONTINE,Producto,58
Pedido,95,CONTINE,Producto,38
Pedido,96,CONTINE,Producto,70
Pedido,96,CONTINE,Producto,47
Pedido,97,CONTINE,Producto,1
Pedido,97,CONTINE,Producto,100
Pedido,98,CONTINE,Producto,65
Pedido,98,CONTINE,Producto,49
Pedido,98,CONTINE,Producto,94
Pedido,99,CONTINE,Producto,3
Pedido,100,CONTINE,Producto,47
Pedido,100,CONTINE,Producto,100
Pedido,100,CONTINE,Producto,80
Pedido,101,CONTINE,Producto,42
Pedido,102,CONTINE,Producto,9
Pedido,102,CONTINE,Producto,85
Pedido,102,CONTINE,Producto,69
Pedido,103,CONTINE,Producto,25
Pedido,103,CONTINE,Producto,68
Pedido,104,CONTINE,Producto,64
Pedido,104,CONTINE,Producto,99
Pedido,104,CONTINE,Producto,71
Pedido,105,CONTINE,Producto,79
Pedido,106,CONTINE,Producto,42
Pedido,106,CONTINE,Producto,53
Pedido,107,CONTINE,Producto,42
Pedido,107,CONTINE,Producto,15
Pedido,107,CONTINE,Producto,13
Pedido,108,CONTINE,Producto,85
Pedido,108,CONTINE,Producto,9
Pedido,108,CONTINE,Producto,6
Pedido,109,CONTINE,Producto,23
Pedido,110,CONTINE,Producto,26
Pedido,111,CONTINE,Producto,63
Pedido,112,CONTINE,Producto,13
Pedido,113,CONTINE,Producto,74
Pedido,114,CONTINE,Producto,50
Pedido,114,CONTINE,Producto,85
Pedido,114,CONTINE,Producto,63
Pedido,115,CONTINE,Producto,80
Pedido,115,CONTINE,Producto,90
Pedido,115,CONTINE,Producto,76
Pedido,116,CONTINE,Producto,7
Pedido,116,CONTINE,Producto,47
Pedido,117,CONTINE,Producto,78
Pedido,118,CONTINE,Producto,10
Pedido,118,CONTINE,Producto,2
Pedido,118,CONTINE,Producto,27
Pedido,119,CONTINE,Producto,63
Pedido,119,CONTINE,Producto,11
Pedido,119,CONTINE,Producto,60
Pedido,120,CONTINE,Producto,8
Pedido,120,CONTINE,Producto,47
Pedido,120,CONTINE,Producto,72
Pedido,121,CONTINE,Producto,54
Pedido,121,CONTINE,Producto,48
Pedido,121,CONTINE,Producto,91
Pedido,122,CONTINE,Producto,79
Pedido,123,CONTINE,Producto,68
Pedido,123,CONTINE,Producto,6
Pedido,124,CONTINE,Producto,10
Pedido,124,CONTINE,Producto,39
Pedido,124,CONTINE,Producto,28
Pedido,125,CONTINE,Producto,13
Pedido,125,CONTINE,Producto,93
Pedido,125,CONTINE,Producto,30
Pedido,126,CONTINE,Producto,50
Pedido,126,CONTINE,Producto,25
Pedido,126,CONTINE,Producto,68
Pedido,127,CONTINE,Producto,32
Pedido,127,CONTINE,Producto,73
Pedido,127,CONTINE,Producto,81
Pedido,128,CONTINE,Producto,72
Pedido,129,CONTINE,Producto,72
Pedido,129,CONTINE,Producto,54
Pedido,129,CONTINE,Producto,96
Pedido,130,CONTINE,Producto,99
Pedido,131,CONTINE,Producto,74
Pedido,131,CONTINE,Producto,46
Pedido,131,CONTINE,Producto,87
Pedido,132,CONTINE,Producto,90
Pedido,132,CONTINE,Producto,86
Pedido,133,CONTINE,Producto,14
Pedido,133,CONTINE,Producto,22
Pedido,134,CONTINE,Producto,71
Pedido,135,CONTINE,Producto,65
Pedido,135,CONTINE,Producto,44
Pedido,136,CONTINE,Producto,21
Pedido,136,CONTINE,Producto,69
Pedido,136,CONTINE,Producto,77
Pedido,137,CONTINE,Producto,46
Pedido,137,CONTINE,Producto,41
Pedido,138,CONTINE,Producto,42
Pedido,138,CONTINE,Producto,48
Pedido,138,CONTINE,Producto,53
Pedido,139,CONTINE,Producto,56
Pedido,139,CONTINE,Producto,93
Pedido,139,CONTINE,Producto,42
Pedido,140,CONTINE,Producto,31
Pedido,140,CONTINE,Producto,73
Pedido,140,CONTINE,Producto,70
Pedido,141,CONTINE,Producto,49
Pedido,142,CONTINE,Producto,96
Pedido,142,CONTINE,Producto,33
Pedido,142,CONTINE,Producto,47
Pedido,143,CONTINE,Producto,58
Pedido,143,CONTINE,Producto,51
Pedido,144,CONTINE,Producto,93
Pedido,145,CONTINE,Producto,37
Pedido,146,CONTINE,Producto,3
Pedido,146,CONTINE,Producto,67
Pedido,146,CONTINE,Producto,18
Pedido,147,CONTINE,Producto,1
Pedido,147,CONTINE,Producto,39
Pedido,148,CONTINE,Producto,28
Pedido,149,CONTINE,Producto,3
Pedido,149,CONTINE,Producto,99
Pedido,150,CONTINE,Producto,36
Pedido,150,CONTINE,Producto,71
Pedido,150,CONTINE,Producto,66
Pedido,151,CONTINE,Producto,74
Pedido,151,CONTINE,Producto,20
Pedido,151,CONTINE,Producto,13
Pedido,152,CONTINE,Producto,59
Pedido,153,CONTINE,Producto,20
Pedido,153,CONTINE,Producto,18
Pedido,154,CONTINE,Producto,47
Pedido,154,CONTINE,Producto,75
Pedido,155,CONTINE,Producto,30
Pedido,156,CONTINE,Producto,39
Pedido,156,CONTINE,Producto,12
Pedido,157,CONTINE,Producto,52
Pedido,157,CONTINE,Producto,73
Pedido,157,CONTINE,Producto,28
Pedido,158,CONTINE,Producto,10
Pedido,158,CONTINE,Producto,93
Pedido,158,CONTINE,Producto,42
Pedido,159,CONTINE,Producto,23
Pedido,159,CONTINE,Producto,63
Pedido,160,CONTINE,Producto,90
Pedido,160,CONTINE,Producto,74
Pedido,160,CONTINE,Producto,13
Pedido,161,CONTINE,Producto,83
Pedido,161,CONTINE,Producto,39
Pedido,161,CONTINE,Producto,5
Pedido,162,CONTINE,Producto,74
Pedido,162,CONTINE,Producto,49
Pedido,162,CONTINE,Producto,11
Pedido,163,CONTINE,Producto,99
Pedido,164,CONTINE,Producto,45
Pedido,164,CONTINE,Producto,56
Pedido,165,CONTINE,Producto,16
Pedido,165,CONTINE,Producto,99
Pedido,166,CONTINE,Producto,96
Pedido,167,CONTINE,Producto,78
Pedido,167,CONTINE,Producto,2
Pedido,167,CONTINE,Producto,82
Pedido,168,CONTINE,Producto,49
Pedido,168,CONTINE,Producto,7
Pedido,168,CONTINE,Producto,40
Pedido,169,CONTINE,Producto,6
Pedido,169,CONTINE,Producto,41
Pedido,169,CONTINE,Producto,70
Pedido,170,CONTINE,Producto,20
Pedido,170,CONTINE,Producto,42
Pedido,170,CONTINE,Producto,65
Pedido,171,CONTINE,Producto,29
Pedido,171,CONTINE,Producto,20
Pedido,171,CONTINE,Producto,7
Pedido,172,CONTINE,Producto,94
Pedido,172,CONTINE,Producto,51
Pedido,172,CONTINE,Producto,58
Pedido,173,CONTINE,Producto,74
Pedido,173,CONTINE,Producto,65
Pedido,173,CONTINE,Producto,12
Pedido,174,CONTINE,Producto,56
Pedido,175,CONTINE,Producto,51
Pedido,175,CONTINE,Producto,19
Pedido,176,CONTINE,Producto,44
Pedido,177,CONTINE,Producto,61
Pedido,178,CONTINE,Producto,96
Pedido,178,CONTINE,Producto,7
Pedido,178,CONTINE,Producto,71
Pedido,179,CONTINE,Producto,34
Pedido,179,CONTINE,Producto,11
Pedido,180,CONTINE,Producto,65
Pedido,180,CONTINE,Producto,56
Pedido,181,CONTINE,Producto,17
Pedido,181,CONTINE,Producto,98
Pedido,181,CONTINE,Producto,18
Pedido,182,CONTINE,Producto,72
Pedido,182,CONTINE,Producto,26
Pedido,183,CONTINE,Producto,51
Pedido,183,CONTINE,Producto,84
Pedido,184,CONTINE,Producto,26
Pedido,184,CONTINE,Producto,72
Pedido,184,CONTINE,Producto,79
Pedido,185,CONTINE,Producto,68
Pedido,185,CONTINE,Producto,32
Pedido,185,CONTINE,Producto,10
Pedido,186,CONTINE,Producto,100
Pedido,186,CONTINE,Producto,56
Pedido,187,CONTINE,Producto,88
Pedido,187,CONTINE,Producto,74
Pedido,188,CONTINE,Producto,15
Pedido,189,CONTINE,Producto,53
Pedido,189,CONTINE,Producto,55
Pedido,189,CONTINE,Producto,47
Pedido,190,CONTINE,Producto,25
Pedido,190,CONTINE,Producto,42
Pedido,191,CONTINE,Producto,77
Pedido,191,CONTINE,Producto,84
Pedido,192,CONTINE,Producto,99
Pedido,193,CONTINE,Producto,22
Pedido,193,CONTINE,Producto,45
Pedido,194,CONTINE,Producto,57
Pedido,194,CONTINE,Producto,80
Pedido,194,CONTINE,Producto,19
Pedido,195,CONTINE,Producto,6
Pedido,195,CONTINE,Producto,30
Pedido,196,CONTINE,Producto,88
Pedido,197,CONTINE,Producto,20
Pedido,197,CONTINE,Producto,97
Pedido,198,CONTINE,Producto,11
Pedido,198,CONTINE,Producto,15
Pedido,198,CONTINE,Producto,95
Pedido,199,CONTINE,Producto,32
Pedido,200,CONTINE,Producto,19
Pedido,200,CONTINE,Producto,37
Pedido,200,CONTINE,Producto,2
Pedido,201,CONTINE,Producto,89
Pedido,201,CONTINE,Producto,15
Pedido,202,CONTINE,Producto,58
Pedido,202,CONTINE,Producto,61
Pedido,203,CONTINE,Producto,43
Pedido,204,CONTINE,Producto,95
Pedido,205,CONTINE,Producto,28
Pedido,205,CONTINE,Producto,27
Pedido,205,CONTINE,Producto,70
Pedido,206,CONTINE,Producto,97
Pedido,206,CONTINE,Producto,34
Pedido,206,CONTINE,Producto,71
Pedido,207,CONTINE,Producto,80
Pedido,207,CONTINE,Producto,94
Pedido,208,CONTINE,Producto,89
Pedido,209,CONTINE,Producto,86
Pedido,209,CONTINE,Producto,3
Pedido,209,CONTINE,Producto,49
Pedido,210,CONTINE,Producto,85
Pedido,210,CONTINE,Producto,68
Pedido,210,CONTINE,Producto,6
Pedido,211,CONTINE,Producto,22
Pedido,211,CONTINE,Producto,8
Pedido,212,CONTINE,Producto,26
Pedido,212,CONTINE,Producto,90
Pedido,213,CONTINE,Producto,35
Pedido,213,CONTINE,Producto,7
Pedido,213,CONTINE,Producto,60
Pedido,214,CONTINE,Producto,2
Pedido,214,CONTINE,Producto,9
Pedido,214,CONTINE,Producto,50
Pedido,215,CONTINE,Producto,35
Pedido,215,CONTINE,Producto,85
Pedido,215,CONTINE,Producto,47
Pedido,216,CONTINE,Producto,3
Pedido,217,CONTINE,Producto,84
Pedido,217,CONTINE,Producto,50
Pedido,218,CONTINE,Producto,49
Pedido,219,CONTINE,Producto,91
Pedido,219,CONTINE,Producto,13
Pedido,219,CONTINE,Producto,41
Pedido,220,CONTINE,Producto,77
Pedido,220,CONTINE,Producto,69
Pedido,221,CONTINE,Producto,24
Pedido,222,CONTINE,Producto,65
Pedido,223,CONTINE,Producto,72
Pedido,223,CONTINE,Producto,92
Pedido,224,CONTINE,Producto,6
Pedido,225,CONTINE,Producto,68
Pedido,226,CONTINE,Producto,43
Pedido,226,CONTINE,Producto,63
Pedido,227,CONTINE,Producto,96
Pedido,227,CONTINE,Producto,21
Pedido,228,CONTINE,Producto,45
Pedido,229,CONTINE,Producto,46
Pedido,229,CONTINE,Producto,81
Pedido,229,CONTINE,Producto,39
Pedido,230,CONTINE,Producto,65
Pedido,231,CONTINE,Producto,8
Pedido,231,CONTINE,Producto,81
Pedido,232,CONTINE,Producto,50
Pedido,232,CONTINE,Producto,4
Pedido,233,CONTINE,Producto,36
Pedido,233,CONTINE,Producto,29
Pedido,233,CONTINE,Producto,20
Pedido,234,CONTINE,Producto,51
Pedido,234,CONTINE,Producto,85
Pedido,235,CONTINE,Producto,12
Pedido,236,CONTINE,Producto,49
Pedido,236,CONTINE,Producto,67
Pedido,236,CONTINE,Producto,87
Pedido,237,CONTINE,Producto,81
Pedido,237,CONTINE,Producto,88
Pedido,237,CONTINE,Producto,30
Pedido,238,CONTINE,Producto,31
Pedido,238,CONTINE,Producto,74
Pedido,239,CONTINE,Producto,55
Pedido,240,CONTINE,Producto,78
Pedido,240,CONTINE,Producto,43
Pedido,241,CONTINE,Producto,70
Pedido,241,CONTINE,Producto,17
Pedido,242,CONTINE,Producto,84
Pedido,243,CONTINE,Producto,75
Pedido,244,CONTINE,Producto,88
Pedido,244,CONTINE,Producto,26
Pedido,244,CONTINE,Producto,18
Pedido,245,CONTINE,Producto,89
Pedido,245,CONTINE,Producto,91
Pedido,246,CONTINE,Producto,18
Pedido,246,CONTINE,Producto,56
Pedido,246,CONTINE,Producto,99
Pedido,247,CONTINE,Producto,84
Pedido,248,CONTINE,Producto,21
Pedido,248,CONTINE,Producto,41
Pedido,248,CONTINE,Producto,9
Pedido,249,CONTINE,Producto,69
Pedido,249,CONTINE,Producto,93
Pedido,249,CONTINE,Producto,16
Pedido,250,CONTINE,Producto,41
Pedido,251,CONTINE,Producto,94
Pedido,252,CONTINE,Producto,98
Pedido,253,CONTINE,Producto,53
Pedido,253,CONTINE,Producto,39
Pedido,254,CONTINE,Producto,96
Pedido,254,CONTINE,Producto,82
Pedido,255,CONTINE,Producto,36
Pedido,255,CONTINE,Producto,20
Pedido,255,CONTINE,Producto,100
Pedido,256,CONTINE,Producto,14
Pedido,257,CONTINE,Producto,24
Pedido,258,CONTINE,Producto,98
Pedido,259,CONTINE,Producto,79
Pedido,259,CONTINE,Producto,35
Pedido,259,CONTINE,Producto,78
Pedido,260,CONTINE,Producto,79
Pedido,260,CONTINE,Producto,30
Pedido,260,CONTINE,Producto,77
Pedido,261,CONTINE,Producto,30
Pedido,262,CONTINE,Producto,4
Pedido,262,CONTINE,Producto,46
Pedido,262,CONTINE,Producto,11
Pedido,263,CONTINE,Producto,100
Pedido,263,CONTINE,Producto,62
Pedido,263,CONTINE,Producto,18
Pedido,264,CONTINE,Producto,78
Pedido,264,CONTINE,Producto,61
Pedido,264,CONTINE,Producto,92
Pedido,265,CONTINE,Producto,48
Pedido,265,CONTINE,Producto,24
Pedido,265,CONTINE,Producto,50
Pedido,266,CONTINE,Producto,61
Pedido,266,CONTINE,Producto,18
Pedido,267,CONTINE,Producto,25
Pedido,268,CONTINE,Producto,5
Pedido,269,CONTINE,Producto,98
Pedido,269,CONTINE,Producto,2
Pedido,270,CONTINE,Producto,53
Pedido,270,CONTINE,Producto,29
Pedido,271,CONTINE,Producto,86
Pedido,271,CONTINE,Producto,26
Pedido,271,CONTINE,Producto,97
Pedido,272,CONTINE,Producto,9
Pedido,273,CONTINE,Producto,57
Pedido,274,CONTINE,Producto,63
Pedido,274,CONTINE,Producto,89
Pedido,274,CONTINE,Producto,42
Pedido,275,CONTINE,Producto,32
Pedido,275,CONTINE,Producto,55
Pedido,276,CONTINE,Producto,100
Pedido,276,CONTINE,Producto,6
Pedido,277,CONTINE,Producto,95
Pedido,277,CONTINE,Producto,49
Pedido,277,CONTINE,Producto,93
Pedido,278,CONTINE,Producto,51
Pedido,278,CONTINE,Producto,79
Pedido,279,CONTINE,Producto,74
Pedido,279,CONTINE,Producto,77
Pedido,279,CONTINE,Producto,69
Pedido,280,CONTINE,Producto,83
Pedido,280,CONTINE,Producto,91
Pedido,280,CONTINE,Producto,5
Pedido,281,CONTINE,Producto,14
Pedido,281,CONTINE,Producto,58
Pedido,281,CONTINE,Producto,59
Pedido,282,CONTINE,Producto,32
Pedido,283,CONTINE,Producto,69
Pedido,283,CONTINE,Producto,51
Pedido,283,CONTINE,Producto,95
Pedido,284,CONTINE,Producto,72
Pedido,285,CONTINE,Producto,67
Pedido,285,CONTINE,Producto,98
Pedido,286,CONTINE,Producto,7
Pedido,286,CONTINE,Producto,25
Pedido,286,CONTINE,Producto,38
Pedido,287,CONTINE,Producto,51
Pedido,287,CONTINE,Producto,39
Pedido,288,CONTINE,Producto,60
Pedido,288,CONTINE,Producto,22
Pedido,289,CONTINE,Producto,38
Pedido,289,CONTINE,Producto,79
Pedido,290,CONTINE,Producto,89
Pedido,291,CONTINE,Producto,19
Pedido,291,CONTINE,Producto,60
Pedido,291,CONTINE,Producto,83
Pedido,292,CONTINE,Producto,12
Pedido,292,CONTINE,Producto,93
Pedido,293,CONTINE,Producto,15
Pedido,293,CONTINE,Producto,24
Pedido,293,CONTINE,Producto,100
Pedido,294,CONTINE,Producto,90
Pedido,294,CONTINE,Producto,70
Pedido,294,CONTINE,Producto,18
Pedido,295,CONTINE,Producto,53
Pedido,295,CONTINE,Producto,42
Pedido,296,CONTINE,Producto,4
Pedido,296,CONTINE,Producto,23
Pedido,297,CONTINE,Producto,76
Pedido,297,CONTINE,Producto,92
Pedido,298,CONTINE,Producto,59
Pedido,299,CONTINE,Producto,33
Pedido,300,CONTINE,Producto,89
Pedido,300,CONTINE,Producto,84
Pedido,301,CONTINE,Producto,21
Pedido,301,CONTINE,Producto,92
Pedido,301,CONTINE,Producto,94
Pedido,302,CONTINE,Producto,12
Pedido,303,CONTINE,Producto,91
Pedido,304,CONTINE,Producto,82
Pedido,304,CONTINE,Producto,47
Pedido,305,CONTINE,Producto,68
Pedido,306,CONTINE,Producto,50
Pedido,306,CONTINE,Producto,94
Pedido,306,CONTINE,Producto,66
Pedido,307,CONTINE,Producto,21
Pedido,307,CONTINE,Producto,49
Pedido,307,CONTINE,Producto,71
Pedido,308,CONTINE,Producto,6
Pedido,308,CONTINE,Producto,99
Pedido,309,CONTINE,Producto,43
Pedido,310,CONTINE,Producto,85
Pedido,310,CONTINE,Producto,20
Pedido,310,CONTINE,Producto,21
Pedido,311,CONTINE,Producto,23
Pedido,312,CONTINE,Producto,7
Pedido,312,CONTINE,Producto,54
Pedido,312,CONTINE,Producto,40
Pedido,313,CONTINE,Producto,94
Pedido,313,CONTINE,Producto,99
Pedido,314,CONTINE,Producto,37
Pedido,314,CONTINE,Producto,81
Pedido,315,CONTINE,Producto,16
Pedido,316,CONTINE,Producto,26
Pedido,317,CONTINE,Producto,80
Pedido,318,CONTINE,Producto,2
Pedido,318,CONTINE,Producto,59
Pedido,319,CONTINE,Producto,64
Pedido,319,CONTINE,Producto,70
Pedido,320,CONTINE,Producto,78
Pedido,321,CONTINE,Producto,31
Pedido,321,CONTINE,Producto,28
Pedido,322,CONTINE,Producto,85
Pedido,322,CONTINE,Producto,61
Pedido,322,CONTINE,Producto,59
Pedido,323,CONTINE,Producto,57
Pedido,323,CONTINE,Producto,11
Pedido,324,CONTINE,Producto,77
Pedido,324,CONTINE,Producto,1
Pedido,324,CONTINE,Producto,32
Pedido,325,CONTINE,Producto,36
Pedido,325,CONTINE,Producto,80
Pedido,325,CONTINE,Producto,81
Pedido,326,CONTINE,Producto,27
Pedido,326,CONTINE,Producto,7
Pedido,326,CONTINE,Producto,24
Pedido,327,CONTINE,Producto,8
Pedido,328,CONTINE,Producto,45
Pedido,328,CONTINE,Producto,5
Pedido,328,CONTINE,Producto,19
Pedido,329,CONTINE,Producto,86
Pedido,330,CONTINE,Producto,78
Pedido,330,CONTINE,Producto,39
Pedido,330,CONTINE,Producto,43
Pedido,331,CONTINE,Producto,7
Pedido,332,CONTINE,Producto,54
Pedido,333,CONTINE,Producto,21
Pedido,334,CONTINE,Producto,37
Pedido,334,CONTINE,Producto,79
Pedido,334,CONTINE,Producto,85
Pedido,335,CONTINE,Producto,90
Pedido,335,CONTINE,Producto,77
Pedido,335,CONTINE,Producto,74
Pedido,336,CONTINE,Producto,23
Pedido,336,CONTINE,Producto,59
Pedido,336,CONTINE,Producto,96
Pedido,337,CONTINE,Producto,47
Pedido,337,CONTINE,Producto,5
Pedido,337,CONTINE,Producto,12
Pedido,338,CONTINE,Producto,42
Pedido,338,CONTINE,Producto,48
Pedido,339,CONTINE,Producto,9
Pedido,339,CONTINE,Producto,98
Pedido,340,CONTINE,Producto,71
Pedido,340,CONTINE,Producto,9
Pedido,341,CONTINE,Producto,61
Pedido,341,CONTINE,Producto,18
Pedido,342,CONTINE,Producto,89
Pedido,343,CONTINE,Producto,43
Pedido,343,CONTINE,Producto,68
Pedido,344,CONTINE,Producto,68
Pedido,344,CONTINE,Producto,27
Pedido,345,CONTINE,Producto,27
Pedido,345,CONTINE,Producto,79
Pedido,345,CONTINE,Producto,8
Pedido,346,CONTINE,Producto,74
Pedido,347,CONTINE,Producto,81
Pedido,347,CONTINE,Producto,68
Pedido,347,CONTINE,Producto,12
Pedido,348,CONTINE,Producto,93
Pedido,348,CONTINE,Producto,89
Pedido,349,CONTINE,Producto,91
Pedido,349,CONTINE,Producto,37
Pedido,349,CONTINE,Producto,55
Pedido,350,CONTINE,Producto,41
Pedido,350,CONTINE,Producto,34
Pedido,350,CONTINE,Producto,68
Pedido,351,CONTINE,Producto,80
Pedido,351,CONTINE,Producto,46
Pedido,351,CONTINE,Producto,17
Pedido,352,CONTINE,Producto,73
Pedido,352,CONTINE,Producto,64
Pedido,352,CONTINE,Producto,67
Pedido,353,CONTINE,Producto,81
Pedido,353,CONTINE,Producto,64
Pedido,353,CONTINE,Producto,24
Pedido,354,CONTINE,Producto,30
Pedido,354,CONTINE,Producto,91
Pedido,354,CONTINE,Producto,38
Pedido,355,CONTINE,Producto,1
Pedido,356,CONTINE,Producto,4
Pedido,357,CONTINE,Producto,81
Pedido,357,CONTINE,Producto,16
Pedido,358,CONTINE,Producto,27
Pedido,358,CONTINE,Producto,79
Pedido,358,CONTINE,Producto,54
Pedido,359,CONTINE,Producto,6
Pedido,359,CONTINE,Producto,43
